457	4
1029	3
1186	3
1075	3
1308	3
1308	3
1308	3
1308	3
1274	3
1274	3
1274	3
846	4
1149	3
1286	3
1286	3
1286	3
1286	3
1286	3
1010	3
1304	1
1304	1
1274	3
419	3
1151	3
1151	3
1286	4
1286	4
1286	4
1284	3
1272	3
155	3
1237	3
1151	3
1225	3
1225	3
230	3
230	3
334	3
334	3
334	3
1213	3
334	3
334	3
334	3
334	3
1140	2
1140	2
1202	1
1225	3
1225	3
